,Position,Track Name,Artist,Streams,URL,Date,Region
2780,81,Shed a Light,Robin Schulz,10605,https://open.spotify.com/track/1cG0umU5TKStygKsPFZ9pY,2017-01-01,dk
2781,82,Fresh Eyes,Andy Grammer,10548,https://open.spotify.com/track/4nMlau89VAjmV7agkl7OY3,2017-01-01,dk
2782,83,We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth,10545,https://open.spotify.com/track/68EMU2RD1ECNeOeJ5qAXCV,2017-01-01,dk
2783,84,Pregnant,Phlake,10529,https://open.spotify.com/track/0T8dNUoyjJHM2zDgIPK83L,2017-01-01,dk
2784,85,Don't Let Me Down,The Chainsmokers,10450,https://open.spotify.com/track/0QsvXIfqM0zZoerQfsI9lm,2017-01-01,dk
2785,86,All I Wanna Do,Martin Jensen,10434,https://open.spotify.com/track/0BiGd2FNDQ0eh79ZHfp6tS,2017-01-01,dk
2786,87,Billie Jean,Michael Jackson,10348,https://open.spotify.com/track/5ChkMS8OtdzJeqyybCc9R5,2017-01-01,dk
2787,88,Hjem Igen,Citybois,10335,https://open.spotify.com/track/0SQgoNfu9gCdLActecEaDy,2017-01-01,dk
2788,89,Faded,Alan Walker,10335,https://open.spotify.com/track/7gHs73wELdeycvS48JfIos,2017-01-01,dk
2789,90,Morgenfest,Chriz & Heino,10267,https://open.spotify.com/track/1XfvWGurBrHgcsr7Q34XpA,2017-01-01,dk
2790,91,Hellerup-dreng,Albert Dyrlund,10159,https://open.spotify.com/track/7afwb3WwFc1whlTPv2OWXL,2017-01-01,dk
2791,92,The Greatest,Sia,10139,https://open.spotify.com/track/7xHWNBFm6ObGEQPaUxHuKO,2017-01-01,dk
2792,93,All We Know,The Chainsmokers,10107,https://open.spotify.com/track/2rizacJSyD9S1IQUxUxnsK,2017-01-01,dk
2793,94,Hun Er Varm,Carmon,9923,https://open.spotify.com/track/6Ue3KRTpzVAdRbzzHFHXaN,2017-01-01,dk
2794,95,I Wanna Dance with Somebody (Who Loves Me),Whitney Houston,9882,https://open.spotify.com/track/2tUBqZG2AbRi7Q0BIrVrEj,2017-01-01,dk
2795,96,Don't Be So Shy - Filatov & Karas Remix,Imany,9856,https://open.spotify.com/track/00vk0sEfb6mr2ehwSw0Uhn,2017-01-01,dk
2796,97,Fast Car,Jonas Blue,9655,https://open.spotify.com/track/6OZh916QF8XNunWaP97WEZ,2017-01-01,dk
2797,98,Party Monster,The Weeknd,9596,https://open.spotify.com/track/4F7A0DXBrmUAkp32uenhZt,2017-01-01,dk
2798,99,We Don't Have To Take Our Clothes Off,Ella Eyre,9430,https://open.spotify.com/track/61iyAeMVUNu7vIVqedsBFB,2017-01-01,dk
2799,100,Est-ce que tu m'aimes ? - Pilule Bleue,Maître Gims,9368,https://open.spotify.com/track/3a9TMd2Yrza6HXqqlfMtfy,2017-01-01,dk
2800,1,Reggaetón Lento (Bailemos),CNCO,6784,https://open.spotify.com/track/3AEZUABDXNtecAOSC1qTfo,2017-01-01,bo
2801,2,Otra Vez (feat. J Balvin),Zion & Lennox,5748,https://open.spotify.com/track/3QwBODjSEzelZyVjxPOHdq,2017-01-01,bo
2802,3,Chantaje,Shakira,5506,https://open.spotify.com/track/6mICuAdrwEjh6Y6lroV2Kg,2017-01-01,bo
2803,4,Vente Pa' Ca,Ricky Martin,4804,https://open.spotify.com/track/7DM4BPaS7uofFul3ywMe46,2017-01-01,bo
2804,5,Traicionera,Sebastian Yatra,4780,https://open.spotify.com/track/5J1c3M4EldCfNxXwrwt8mT,2017-01-01,bo
2805,6,Safari,J Balvin,4399,https://open.spotify.com/track/6rQSrBHf7HlZjtcMZ4S4bO,2017-01-01,bo
2806,7,Let Me Love You,DJ Snake,3542,https://open.spotify.com/track/4pdPtRcBmOSQDlJ3Fk945m,2017-01-01,bo
2807,8,La Bicicleta,Carlos Vives,3507,https://open.spotify.com/track/0sXvAOmXgjR2QUqLK1MltU,2017-01-01,bo
2808,9,Ay Mi Dios,IAmChino,3446,https://open.spotify.com/track/6stYbAJgTszHAHZMPxWWCY,2017-01-01,bo
2809,10,Me Llamas (feat. Maluma) - Remix,Piso 21,2979,https://open.spotify.com/track/5hEM0JchdVzQ5PwvSfITeX,2017-01-01,bo
2810,11,Closer,The Chainsmokers,2898,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,2017-01-01,bo
2811,12,Shaky Shaky,Daddy Yankee,2882,https://open.spotify.com/track/58IL315gMSTD37DOZPJ2hf,2017-01-01,bo
2812,13,Vacaciones,Wisin,2747,https://open.spotify.com/track/3dQDid3IUNhZy1OehIfYfE,2017-01-01,bo
2813,14,Andas En Mi Cabeza,Chino & Nacho,2735,https://open.spotify.com/track/5mey7CLLuFToM2P68Qu1gF,2017-01-01,bo
2814,15,Don't Wanna Know,Maroon 5,2566,https://open.spotify.com/track/5MFzQMkrl1FOOng9tq6R9r,2017-01-01,bo
2815,16,Dile Que Tu Me Quieres,Ozuna,2504,https://open.spotify.com/track/20ZAJdsKB5IGbGj4ilRt2o,2017-01-01,bo
2816,17,Starboy,The Weeknd,2480,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z,2017-01-01,bo
2817,18,One Dance,Drake,2449,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3,2017-01-01,bo
2818,19,Me llamas,Piso 21,2221,https://open.spotify.com/track/3jpqMaJREkmVDYlRvW1qWC,2017-01-01,bo
2819,20,Borro Cassette,Maluma,2216,https://open.spotify.com/track/6DUdDIRgLqCGq1DwkNWQTN,2017-01-01,bo
2820,21,DUELE EL CORAZON,Enrique Iglesias,2214,https://open.spotify.com/track/6YZdkObH88npeKrrkb8Ggf,2017-01-01,bo
2821,22,Me Rehúso,Danny Ocean,2114,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl,2017-01-01,bo
2822,23,24K Magic,Bruno Mars,2102,https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P,2017-01-01,bo
2823,24,We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth,2090,https://open.spotify.com/track/68EMU2RD1ECNeOeJ5qAXCV,2017-01-01,bo
2824,25,In the Name of Love,Martin Garrix,2085,https://open.spotify.com/track/04DwTuZ2VBdJCCC5TROn7L,2017-01-01,bo
2825,26,I Took A Pill In Ibiza - Seeb Remix,Mike Posner,2084,https://open.spotify.com/track/17Fd6Yb7mSbinKG8LoWfFl,2017-01-01,bo
2826,27,Cold Water (feat. Justin Bieber & MØ),Major Lazer,2082,https://open.spotify.com/track/6DNtNfH8hXkqOX1sjqmI7p,2017-01-01,bo
2827,28,Cuatro Babys,Maluma,2081,https://open.spotify.com/track/0JoHqmlqE0W0i9prt6kcHR,2017-01-01,bo
2828,29,Noche Loca,Marama,2046,https://open.spotify.com/track/0gzcET27nREY6aD8LJU9wD,2017-01-01,bo
2829,30,Chillax,Farruko,2004,https://open.spotify.com/track/1lxswgIpzV6HhENRvkflES,2017-01-01,bo
2830,31,My Way,Calvin Harris,1987,https://open.spotify.com/track/1vvNmPOiUuyCbgWmtc6yfm,2017-01-01,bo
2831,32,Desde Esa Noche,Thalía,1957,https://open.spotify.com/track/1pWYnQIlqxTh5bxuPmTG4E,2017-01-01,bo
2832,33,Gyal You A Party Animal - Remix,Charly Black,1925,https://open.spotify.com/track/1AkTW13ysu0AJrwuM6UY0I,2017-01-01,bo
2833,34,Gyal You A Party Animal,Charly Black,1912,https://open.spotify.com/track/1mSzZKMIPZIkn3jFV7v62b,2017-01-01,bo
2834,35,Bailame Despacio,Xantos,1819,https://open.spotify.com/track/4OaTpLJIa2harufGxfOPUu,2017-01-01,bo
2835,36,Don't Let Me Down,The Chainsmokers,1803,https://open.spotify.com/track/0QsvXIfqM0zZoerQfsI9lm,2017-01-01,bo
2836,37,Bobo,J Balvin,1742,https://open.spotify.com/track/7AtlMCIauSQZqiXSlbBPW6,2017-01-01,bo
2837,38,Treat You Better,Shawn Mendes,1738,https://open.spotify.com/track/4Hf7WnR761jpxPr5D46Bcd,2017-01-01,bo
2838,39,Muchachita,Bonny Lovy,1724,https://open.spotify.com/track/0B38YZydPDJz9N4uR9hULg,2017-01-01,bo
2839,40,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,1642,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW,2017-01-01,bo
2840,41,Ya Me Enteré (feat. Nicky Jam) - Urban Version,Reik,1615,https://open.spotify.com/track/2SSYqDX8KTgy01NlqtUo0F,2017-01-01,bo
2841,42,Heathens,Twenty One Pilots,1498,https://open.spotify.com/track/6i0V12jOa3mr6uu4WYhUBr,2017-01-01,bo
2842,43,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,1492,https://open.spotify.com/track/6JV2JOEocMgcZxYSZelKcc,2017-01-01,bo
2843,44,Ride,Twenty One Pilots,1461,https://open.spotify.com/track/2Z8WuEywRWYTKe1NybPQEW,2017-01-01,bo
2844,45,Side To Side,Ariana Grande,1440,https://open.spotify.com/track/4pLwZjInHj3SimIyN9SnOz,2017-01-01,bo
2845,46,La Gozadera,Gente De Zona,1435,https://open.spotify.com/track/0OMRAvrtLWE2TvcXorRiB9,2017-01-01,bo
2846,47,Hasta el Amanecer,Nicky Jam,1387,https://open.spotify.com/track/5Fim1gaXBgsiFfsQAfQSDS,2017-01-01,bo
2847,48,Cheap Thrills,Sia,1385,https://open.spotify.com/track/27SdWb2rFzO6GWiYDBTD9j,2017-01-01,bo
2848,49,Amor y dolor,Carlos Baute,1381,https://open.spotify.com/track/4efQTJSX6Jca1hHZNi74Zd,2017-01-01,bo
2849,50,Trumpets,Sak Noel & Salvi,1376,https://open.spotify.com/track/5dH7o4TP3HYLvCjo4QAhhv,2017-01-01,bo
2850,51,Loquita,Marama,1336,https://open.spotify.com/track/2xjcDF21U2ccgE2LEeiMbf,2017-01-01,bo
2851,52,El Chisme,Reykon,1307,https://open.spotify.com/track/4VXejnj5WgM6H72ct2fSgQ,2017-01-01,bo
2852,53,Baila Conmigo,Juan Magán,1273,https://open.spotify.com/track/772io14jrMTxGJbijtDccQ,2017-01-01,bo
2853,54,Te Quiero Pa´Mi,Don Omar,1266,https://open.spotify.com/track/3BY2mafsbsoKGqS380Xnuz,2017-01-01,bo
2854,55,Por Fin Te Encontré,Cali Y El Dandee,1235,https://open.spotify.com/track/3GpvoKKWZyTwgbLEM9RmWM,2017-01-01,bo
2855,56,I Feel It Coming,The Weeknd,1215,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt,2017-01-01,bo
2856,57,Locuras contigo,Rombai,1201,https://open.spotify.com/track/5jMvnSyOgGY8JpvHqeyVOg,2017-01-01,bo
2857,58,Light It Up (feat. Nyla & Fuse ODG) - Remix,Major Lazer,1157,https://open.spotify.com/track/0L7loeTIg6akW84aEQZpCT,2017-01-01,bo
2858,59,Traicionera - Remix,Sebastian Yatra,1145,https://open.spotify.com/track/2webQDZmtGioeu3zUUi9We,2017-01-01,bo
2859,60,Work,Rihanna,1125,https://open.spotify.com/track/14WWzenpaEgQZlqPq2nk4v,2017-01-01,bo
2860,61,Ando,Bonny Lovy,1101,https://open.spotify.com/track/5a9pr1jMpFgOL9o8HHZU7z,2017-01-01,bo
2861,62,Tan Fácil,CNCO,1052,https://open.spotify.com/track/1TxgZRcy3kZ7JaEp88MDbC,2017-01-01,bo
2862,63,Middle,DJ Snake,1043,https://open.spotify.com/track/4OZEu0Vwq0RB2LAq14v99n,2017-01-01,bo
2863,64,This Is What You Came For,Calvin Harris,1036,https://open.spotify.com/track/0azC730Exh71aQlOt9Zj3y,2017-01-01,bo
2864,65,Cake By The Ocean,DNCE,1025,https://open.spotify.com/track/2aFiaMXmWsM3Vj72F9ksBl,2017-01-01,bo
2865,66,Fuego,Juanes,1003,https://open.spotify.com/track/0mwPE0lPOgnWf2bo14xedJ,2017-01-01,bo
2866,1,Reggaetón Lento (Bailemos),CNCO,5349,https://open.spotify.com/track/3AEZUABDXNtecAOSC1qTfo,2017-01-02,bo
2867,2,Otra Vez (feat. J Balvin),Zion & Lennox,4547,https://open.spotify.com/track/3QwBODjSEzelZyVjxPOHdq,2017-01-02,bo
2868,3,Chantaje,Shakira,4376,https://open.spotify.com/track/6mICuAdrwEjh6Y6lroV2Kg,2017-01-02,bo
2869,4,Traicionera,Sebastian Yatra,3686,https://open.spotify.com/track/5J1c3M4EldCfNxXwrwt8mT,2017-01-02,bo
2870,5,Vente Pa' Ca,Ricky Martin,3620,https://open.spotify.com/track/7DM4BPaS7uofFul3ywMe46,2017-01-02,bo
2871,6,Let Me Love You,DJ Snake,3320,https://open.spotify.com/track/4pdPtRcBmOSQDlJ3Fk945m,2017-01-02,bo
2872,7,Safari,J Balvin,3279,https://open.spotify.com/track/6rQSrBHf7HlZjtcMZ4S4bO,2017-01-02,bo
2873,8,Closer,The Chainsmokers,2795,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,2017-01-02,bo
2874,9,Ay Mi Dios,IAmChino,2638,https://open.spotify.com/track/6stYbAJgTszHAHZMPxWWCY,2017-01-02,bo
2875,10,Don't Wanna Know,Maroon 5,2514,https://open.spotify.com/track/5MFzQMkrl1FOOng9tq6R9r,2017-01-02,bo
2876,11,La Bicicleta,Carlos Vives,2497,https://open.spotify.com/track/0sXvAOmXgjR2QUqLK1MltU,2017-01-02,bo
2877,12,Me Llamas (feat. Maluma) - Remix,Piso 21,2426,https://open.spotify.com/track/5hEM0JchdVzQ5PwvSfITeX,2017-01-02,bo
2878,13,Starboy,The Weeknd,2317,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z,2017-01-02,bo
2879,14,Vacaciones,Wisin,2211,https://open.spotify.com/track/3dQDid3IUNhZy1OehIfYfE,2017-01-02,bo
2880,15,One Dance,Drake,2203,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3,2017-01-02,bo
2881,16,Me Rehúso,Danny Ocean,2132,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl,2017-01-02,bo
2882,17,Dile Que Tu Me Quieres,Ozuna,2129,https://open.spotify.com/track/20ZAJdsKB5IGbGj4ilRt2o,2017-01-02,bo
2883,18,We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth,2120,https://open.spotify.com/track/68EMU2RD1ECNeOeJ5qAXCV,2017-01-02,bo
2884,19,Shaky Shaky,Daddy Yankee,2099,https://open.spotify.com/track/58IL315gMSTD37DOZPJ2hf,2017-01-02,bo
2885,20,In the Name of Love,Martin Garrix,2097,https://open.spotify.com/track/04DwTuZ2VBdJCCC5TROn7L,2017-01-02,bo
2886,21,Andas En Mi Cabeza,Chino & Nacho,2081,https://open.spotify.com/track/5mey7CLLuFToM2P68Qu1gF,2017-01-02,bo
2887,22,Me llamas,Piso 21,1948,https://open.spotify.com/track/3jpqMaJREkmVDYlRvW1qWC,2017-01-02,bo
2888,23,Cold Water (feat. Justin Bieber & MØ),Major Lazer,1936,https://open.spotify.com/track/6DNtNfH8hXkqOX1sjqmI7p,2017-01-02,bo
2889,24,Cuatro Babys,Maluma,1928,https://open.spotify.com/track/0JoHqmlqE0W0i9prt6kcHR,2017-01-02,bo
2890,25,Don't Let Me Down,The Chainsmokers,1854,https://open.spotify.com/track/0QsvXIfqM0zZoerQfsI9lm,2017-01-02,bo
2891,26,I Took A Pill In Ibiza - Seeb Remix,Mike Posner,1848,https://open.spotify.com/track/17Fd6Yb7mSbinKG8LoWfFl,2017-01-02,bo
2892,27,24K Magic,Bruno Mars,1795,https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P,2017-01-02,bo
2893,28,My Way,Calvin Harris,1729,https://open.spotify.com/track/1vvNmPOiUuyCbgWmtc6yfm,2017-01-02,bo
2894,29,Treat You Better,Shawn Mendes,1711,https://open.spotify.com/track/4Hf7WnR761jpxPr5D46Bcd,2017-01-02,bo
2895,30,Borro Cassette,Maluma,1665,https://open.spotify.com/track/6DUdDIRgLqCGq1DwkNWQTN,2017-01-02,bo
2896,31,Chillax,Farruko,1653,https://open.spotify.com/track/1lxswgIpzV6HhENRvkflES,2017-01-02,bo
2897,32,DUELE EL CORAZON,Enrique Iglesias,1644,https://open.spotify.com/track/6YZdkObH88npeKrrkb8Ggf,2017-01-02,bo
2898,33,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,1619,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW,2017-01-02,bo
2899,34,Bailame Despacio,Xantos,1526,https://open.spotify.com/track/4OaTpLJIa2harufGxfOPUu,2017-01-02,bo
2900,1,Let Me Love You,DJ Snake,26290,https://open.spotify.com/track/4pdPtRcBmOSQDlJ3Fk945m,2017-01-01,pl
2901,2,Starboy,The Weeknd,25198,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z,2017-01-01,pl
2902,3,Closer,The Chainsmokers,24642,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,2017-01-01,pl
2903,4,Tuesday,Burak Yeter,24630,https://open.spotify.com/track/7abpmGpF7PGep2rDU68GBR,2017-01-01,pl
2904,5,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,23163,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW,2017-01-01,pl
2905,6,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,18841,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0,2017-01-01,pl
2906,7,Treat You Better,Shawn Mendes,18486,https://open.spotify.com/track/4Hf7WnR761jpxPr5D46Bcd,2017-01-01,pl
2907,8,One Dance,Drake,18249,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3,2017-01-01,pl
2908,9,Don't Wanna Know,Maroon 5,18122,https://open.spotify.com/track/5MFzQMkrl1FOOng9tq6R9r,2017-01-01,pl
2909,10,Heathens,Twenty One Pilots,17823,https://open.spotify.com/track/6i0V12jOa3mr6uu4WYhUBr,2017-01-01,pl
2910,11,Black Beatles,Rae Sremmurd,17150,https://open.spotify.com/track/6fujklziTHa8uoM5OQSfIo,2017-01-01,pl
2911,12,In the Name of Love,Martin Garrix,16780,https://open.spotify.com/track/04DwTuZ2VBdJCCC5TROn7L,2017-01-01,pl
2912,13,Alone,Alan Walker,16605,https://open.spotify.com/track/0JiVRyTJcJnmlwCZ854K4p,2017-01-01,pl
2913,14,I Feel It Coming,The Weeknd,16279,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt,2017-01-01,pl
2914,15,Cheap Thrills,Sia,15562,https://open.spotify.com/track/27SdWb2rFzO6GWiYDBTD9j,2017-01-01,pl
2915,16,My Way,Calvin Harris,15541,https://open.spotify.com/track/1vvNmPOiUuyCbgWmtc6yfm,2017-01-01,pl
2916,17,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,15253,https://open.spotify.com/track/6JV2JOEocMgcZxYSZelKcc,2017-01-01,pl
2917,18,Just Hold On,Steve Aoki,14982,https://open.spotify.com/track/3EmmCZoqpWOTY1g2GBwJoR,2017-01-01,pl
2918,19,Cold Water (feat. Justin Bieber & MØ),Major Lazer,14933,https://open.spotify.com/track/6DNtNfH8hXkqOX1sjqmI7p,2017-01-01,pl
2919,20,Don't Let Me Down,The Chainsmokers,14289,https://open.spotify.com/track/0QsvXIfqM0zZoerQfsI9lm,2017-01-01,pl
2920,21,Say You Won't Let Go,James Arthur,14061,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,2017-01-01,pl
2921,22,Human,Rag'n'Bone Man,13943,https://open.spotify.com/track/58zsLZPvfflaiIbNWoA22O,2017-01-01,pl
2922,23,Side To Side,Ariana Grande,13853,https://open.spotify.com/track/4pLwZjInHj3SimIyN9SnOz,2017-01-01,pl
2923,24,24K Magic,Bruno Mars,13286,https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P,2017-01-01,pl
2924,25,Fake Love,Drake,12437,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd,2017-01-01,pl
2925,26,Starving,Hailee Steinfeld,12224,https://open.spotify.com/track/1qOLh0tI7trd1zdDKxYZTe,2017-01-01,pl
2926,27,Mercy,Shawn Mendes,12126,https://open.spotify.com/track/4TZy1wLyHec06pwgFYDh1a,2017-01-01,pl
2927,28,All We Know,The Chainsmokers,12069,https://open.spotify.com/track/2rizacJSyD9S1IQUxUxnsK,2017-01-01,pl
2928,29,I Took A Pill In Ibiza - Seeb Remix,Mike Posner,12028,https://open.spotify.com/track/17Fd6Yb7mSbinKG8LoWfFl,2017-01-01,pl
2929,30,Stressed Out,Twenty One Pilots,11754,https://open.spotify.com/track/3CRDbSIZ4r5MsZ0YwxuEkn,2017-01-01,pl
2930,31,All Night,The Vamps,11704,https://open.spotify.com/track/4b4KcovePX8Ke2cLIQTLM0,2017-01-01,pl
2931,32,"Sucker For Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",Lil Wayne,11429,https://open.spotify.com/track/4dASQiO1Eoo3RJvt74FtXB,2017-01-01,pl
2932,33,Now and Later,Sage The Gemini,11227,https://open.spotify.com/track/08WPvDEsHvTFuB9w8tC2OS,2017-01-01,pl
2933,34,Love On The Brain,Rihanna,10778,https://open.spotify.com/track/2aksifNn5ph8igDOkPBA02,2017-01-01,pl
2934,35,We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth,10759,https://open.spotify.com/track/68EMU2RD1ECNeOeJ5qAXCV,2017-01-01,pl
2935,36,This Is What You Came For,Calvin Harris,10626,https://open.spotify.com/track/0azC730Exh71aQlOt9Zj3y,2017-01-01,pl
2936,37,This Girl (Kungs Vs. Cookin' On 3 Burners) - Kungs Vs. Cookin' On 3 Burners,Kungs,10383,https://open.spotify.com/track/0tICYNayWWhH9GPeFrfjfD,2017-01-01,pl
2937,38,By Your Side,Jonas Blue,10356,https://open.spotify.com/track/1D3ODoXHBLpdxolZRHWV1j,2017-01-01,pl
2938,39,Work from Home,Fifth Harmony,10277,https://open.spotify.com/track/4tCtwWceOPWzenK2HAIJSb,2017-01-01,pl
2939,40,Ride,Twenty One Pilots,10195,https://open.spotify.com/track/2Z8WuEywRWYTKe1NybPQEW,2017-01-01,pl
2940,41,Bad Things (with Camila Cabello),Machine Gun Kelly,9850,https://open.spotify.com/track/1PSBzsahR2AKwLJgx8ehBj,2017-01-01,pl
2941,42,Perfect Strangers,Jonas Blue,9577,https://open.spotify.com/track/5bZtRlMBU76vHuDOb1GM5u,2017-01-01,pl
2942,43,Cake By The Ocean,DNCE,9195,https://open.spotify.com/track/2aFiaMXmWsM3Vj72F9ksBl,2017-01-01,pl
2943,44,Love Yourself,Justin Bieber,9019,https://open.spotify.com/track/3hB5DgAiMAQ4DzYbsMq1IT,2017-01-01,pl
2944,45,Scars To Your Beautiful,Alessia Cara,8974,https://open.spotify.com/track/0prNGof3XqfTvNDxHonvdK,2017-01-01,pl
2945,46,Chantaje,Shakira,8720,https://open.spotify.com/track/6mICuAdrwEjh6Y6lroV2Kg,2017-01-01,pl
2946,47,I Would Like,Zara Larsson,8672,https://open.spotify.com/track/4Q4jmPHwu0wrJvqrld0FQ6,2017-01-01,pl
2947,48,Faded,Alan Walker,8490,https://open.spotify.com/track/7gHs73wELdeycvS48JfIos,2017-01-01,pl
2948,49,Love Me Now,John Legend,8276,https://open.spotify.com/track/6nxQdXa1uAL0rY72wPZu89,2017-01-01,pl
2949,50,Into You,Ariana Grande,8178,https://open.spotify.com/track/7yHEDfrJNd0zWOfXwydNH0,2017-01-01,pl
2950,51,The Mack,Nevada,8156,https://open.spotify.com/track/7aV2mflaASUmGhCErm7kBO,2017-01-01,pl
2951,52,Work,Rihanna,8066,https://open.spotify.com/track/14WWzenpaEgQZlqPq2nk4v,2017-01-01,pl
2952,53,Shed a Light,Robin Schulz,7678,https://open.spotify.com/track/1cG0umU5TKStygKsPFZ9pY,2017-01-01,pl
2953,54,Send My Love (To Your New Lover),Adele,7336,https://open.spotify.com/track/4BHzQ9C00ceJxfG16AlNWb,2017-01-01,pl
2954,55,The Greatest,Sia,6982,https://open.spotify.com/track/6bLopGnirdrilrpdVB6Um1,2017-01-01,pl
2955,56,Sorry,Justin Bieber,6901,https://open.spotify.com/track/69bp2EbF7Q2rqc5N3ylezZ,2017-01-01,pl
2956,57,Lost on You,LP,6715,https://open.spotify.com/track/3SqvR3HYLlCTYzbDXJ52OC,2017-01-01,pl
2957,58,Billie Jean,Michael Jackson,6616,https://open.spotify.com/track/5ChkMS8OtdzJeqyybCc9R5,2017-01-01,pl
2958,59,Party Monster,The Weeknd,6402,https://open.spotify.com/track/4F7A0DXBrmUAkp32uenhZt,2017-01-01,pl
2959,60,Light It Up (feat. Nyla & Fuse ODG) - Remix,Major Lazer,6391,https://open.spotify.com/track/0L7loeTIg6akW84aEQZpCT,2017-01-01,pl
2960,61,Hear Me Now,Alok,6321,https://open.spotify.com/track/1a5Yu5L18qNxVhXx38njON,2017-01-01,pl
2961,62,Would I Lie To You - Radio Edit,David Guetta,6249,https://open.spotify.com/track/4PdJSsESm34djLfBde9Pr2,2017-01-01,pl
2962,63,The Ocean,Mike Perry,6233,https://open.spotify.com/track/2CPqh63wRVscbceKcPxwvv,2017-01-01,pl
2963,64,Lean On (feat. MØ & DJ Snake),Major Lazer,6126,https://open.spotify.com/track/4WjH9Bzt3kx7z8kl0awxh4,2017-01-01,pl
2964,65,"Me, Myself & I",G-Eazy,6050,https://open.spotify.com/track/40YcuQysJ0KlGQTeGUosTC,2017-01-01,pl
2965,66,Hymn For The Weekend - Seeb Remix,Coldplay,5973,https://open.spotify.com/track/1OAiWI2oPmglaOiv9fdioU,2017-01-01,pl
2966,67,Fast Car,Jonas Blue,5936,https://open.spotify.com/track/6OZh916QF8XNunWaP97WEZ,2017-01-01,pl
2967,68,Never Be Like You,Flume,5895,https://open.spotify.com/track/12REd1n8PeiHHWOh066tpr,2017-01-01,pl
2968,69,Broccoli (feat. Lil Yachty),DRAM,5871,https://open.spotify.com/track/7yyRTcZmCiyzzJlNzGC9Ol,2017-01-01,pl
2969,70,Sunset Lover,Petit Biscuit,5840,https://open.spotify.com/track/0hNduWmlWmEmuwEFcYvRu1,2017-01-01,pl
2970,71,Panda,Desiigner,5822,https://open.spotify.com/track/5OOkp4U9P9oL23maHFHL1h,2017-01-01,pl
2971,72,7 Years,Lukas Graham,5804,https://open.spotify.com/track/7129iqBafaphfc3WPCGC0L,2017-01-01,pl
2972,73,Steady 1234 (feat. Jasmine Thompson & Skizzy Mars),Vice,5742,https://open.spotify.com/track/40UroIGvsMPLPBYwH8rMNA,2017-01-01,pl
2973,74,Trust Nobody (feat. Selena Gomez & Tory Lanez),Cashmere Cat,5722,https://open.spotify.com/track/2wDjpPW3HZdA9quPPmZAMu,2017-01-01,pl
2974,75,Weak,AJR,5687,https://open.spotify.com/track/3E2Zh20GDCR9B1EYjfXWyv,2017-01-01,pl
2975,76,Bad and Boujee (feat. Lil Uzi Vert),Migos,5622,https://open.spotify.com/track/4Km5HrUvYTaSUfiSGPJeQR,2017-01-01,pl
2976,77,The Greatest,Sia,5618,https://open.spotify.com/track/7xHWNBFm6ObGEQPaUxHuKO,2017-01-01,pl
2977,78,"How Far I'll Go - From ""Moana""",Alessia Cara,5604,https://open.spotify.com/track/5hYTyyh2odQKphUbMqc5gN,2017-01-01,pl
2978,79,Kill Em With Kindness,Selena Gomez,5562,https://open.spotify.com/track/7KxhSJOYiqCDclXDBNlFSZ,2017-01-01,pl
2979,80,All Time Low,Jon Bellion,5515,https://open.spotify.com/track/1CnPYaKxTVb4LWOtiGOm0m,2017-01-01,pl
